collection,source_product,source_category,similar_products,similar_categories,similarity_scores,validation_status,error_type
pants_shorts,메타 엠보 반바지 MW3ML260,쇼츠,"['메타 엠보 반바지 MW3ML260', '4플리츠 반바지(아이보리)', '뒷 밴딩 턱  숏팬츠 OW4ML5240', 'Deep One Tuck Sweat Shorts [Grey]', '버뮤다 쇼츠 1147 블랙', '유틸리티 메모리 스트링 카고 숏팬츠_검정']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(99.13), np.float64(87.67), np.float64(87.24), np.float64(82.17), np.float64(82.07), np.float64(80.18)]",success,
pants_shorts,모자이크 쇼츠 001,쇼츠,"['모자이크 쇼츠 001', '레터링 데님 숏팬츠(Indigo Blue)', '4플리츠 반바지(아이보리)', '메타 엠보 반바지 MW3ML260', 'Double cable knit pants - Grey', '게더레이지 치노 웨스턴 쇼츠 블랙']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(96.85), np.float64(67.77), np.float64(66.59), np.float64(65.31), np.float64(64.37), np.float64(63.87)]",success,
pants_shorts,미니멀 원턱 하프 스웻 팬츠 블랙,쇼츠,"['미니멀 원턱 하프 스웻 팬츠 블랙', '시그니처 와이드 스웨트 하프팬츠_블랙', '하프 캠프 팬츠 블랙', '원턱 버뮤다 스웨트 반바지 - 다크 블루', '투턱 와이드 버뮤다 반바지 [블랙]', '버뮤다 하프 워크 데님 팬츠_Black']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(98.21), np.float64(83.95), np.float64(83.34), np.float64(82.81), np.float64(82.58), np.float64(82.53)]",success,
pants_shorts,배색 절개 밴딩 쇼츠  네이비 (114425BY2R),쇼츠,"['배색 절개 밴딩 쇼츠  네이비 (114425BY2R)', '벨티드 코튼 쇼츠  블랙 (354725MB15)', '원턱 버뮤다 스웨트 반바지 - 다크 블루', '슬럽 데님 쇼츠  스카이 블루 (324725DPCQ)', '[DE LUXE] 플렉서블 밴딩 반바지 DLX1316 (5 COLOR)', '시그니처 와이드 스웨트 하프팬츠_블랙']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(97.22), np.float64(73.9), np.float64(73.61), np.float64(73.05), np.float64(72.26), np.float64(72.1)]",success,
pants_shorts,밴딩 쇼츠  블랙 (354725MB25),쇼츠,"['밴딩 쇼츠  블랙 (354725MB25)', '벨티드 코튼 쇼츠  블랙 (354725MB15)', '리넨 쇼츠  베이지 (354625JQ1A)', '슬럽 데님 쇼츠  스카이 블루 (324725DPCQ)', 'Peach Cotton Short pants - Black', 'Wholegarment Mini Shorts']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(99.65), np.float64(82.45), np.float64(80.0), np.float64(77.97), np.float64(76.58), np.float64(75.57)]",success,
pants_shorts,밴딩 하프 팬츠 NAEU5-WPH310_550,쇼츠,"['밴딩 하프 팬츠 NAEU5-WPH310_550', '[24SS] LKS23353올리브 사이드 아웃포켓 하프팬츠', '버뮤다 쇼츠 1147 블랙', '뒷 밴딩 턱  숏팬츠 OW4ML5240', '메타 엠보 반바지 MW3ML260', '게더레이지 치노 웨스턴 쇼츠 블랙']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(98.68), np.float64(81.16), np.float64(77.04), np.float64(76.76), np.float64(76.02), np.float64(75.43)]",success,
pants_shorts,버뮤다 쇼츠 1147 블랙,쇼츠,"['버뮤다 쇼츠 1147 블랙', '게더레이지 치노 웨스턴 쇼츠 블랙', '유틸리티 메모리 스트링 카고 숏팬츠_검정', '여성 경량 우븐스트레치 숏팬츠', '코튼 숏팬츠 라이트그레이', '[24SS] LKS23353올리브 사이드 아웃포켓 하프팬츠']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(100.0), np.float64(87.05), np.float64(87.0), np.float64(86.25), np.float64(85.33), np.float64(82.61)]",success,
pants_shorts,버뮤다 와이드 원턱 카고 스웨트 쇼츠 [카키],쇼츠,"['버뮤다 와이드 원턱 카고 스웨트 쇼츠 [카키]', '원턱 버뮤다 스웨트 반바지 - 다크 블루', '투턱 와이드 버뮤다 반바지 [블랙]', '버뮤다 하프 워크 데님 팬츠_Black', '원턱 밴딩 버뮤다 데님 쇼츠 [미디엄 블루]', '사이드라인 버뮤다 스웨트 8부 팬츠 블랙']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(99.25), np.float64(85.52), np.float64(83.98), np.float64(83.41), np.float64(82.17), np.float64(81.57)]",success,
pants_shorts,버뮤다 카펜터 숏 데님팬츠 밴딩 딥 블루,쇼츠,"['버뮤다 카펜터 숏 데님팬츠 밴딩 딥 블루', '원턱 밴딩 버뮤다 데님 쇼츠 [미디엄 블루]', '원턱 버뮤다 스웨트 반바지 - 다크 블루', '버뮤다 와이드 원턱 카고 스웨트 쇼츠 [카키]', '나일론 쿨 썸머 베이직 숏츠', '버뮤다 하프 워크 데님 팬츠_Black']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(99.52), np.float64(85.85), np.float64(82.6), np.float64(79.72), np.float64(78.04), np.float64(78.03)]",success,
pants_shorts,버뮤다 하프 워크 데님 팬츠_Black,쇼츠,"['버뮤다 하프 워크 데님 팬츠_Black', '하프 캠프 팬츠 블랙', '투턱 와이드 버뮤다 반바지 [블랙]', '사이드라인 버뮤다 스웨트 8부 팬츠 블랙', '원턱 버뮤다 스웨트 반바지 - 다크 블루', '원턱 밴딩 버뮤다 데님 쇼츠 [미디엄 블루]']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(98.72), np.float64(89.57), np.float64(89.01), np.float64(88.63), np.float64(87.76), np.float64(83.66)]",success,
pants_shorts,베이직 쇼츠 NAES2-MPH100_300,쇼츠,"['베이직 쇼츠 NAES2-MPH100_300', 'Slim Fitting Knee Length Shorts', '하프 캠프 팬츠 블랙', '버뮤다 하프 워크 데님 팬츠_Black', 'Peach Cotton Short pants - Black', 'Pintuck short pants _ white']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(100.0), np.float64(80.79), np.float64(79.5), np.float64(79.07), np.float64(74.43), np.float64(73.25)]",success,
pants_shorts,베이직 숏 팬츠 AP2WP462,쇼츠,"['베이직 숏 팬츠 AP2WP462', 'Buckle Point Wrap Shorts_Navy', '슬럽 데님 쇼츠  스카이 블루 (324725DPCQ)', 'Peach Cotton Short pants - Black', '베이직 쇼츠 NAES2-MPH100_300', '벨티드 코튼 쇼츠  블랙 (354725MB15)']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(100.0), np.float64(74.62), np.float64(73.18), np.float64(72.12), np.float64(72.04), np.float64(71.01)]",success,
pants_shorts,벨티드 코튼 쇼츠  블랙 (354725MB15),쇼츠,"['벨티드 코튼 쇼츠  블랙 (354725MB15)', '밴딩 쇼츠  블랙 (354725MB25)', 'Peach Cotton Short pants - Black', '리넨 쇼츠  베이지 (354625JQ1A)', '슬럽 데님 쇼츠  스카이 블루 (324725DPCQ)', 'Buckle Point Wrap Shorts_Navy']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(98.29), np.float64(82.83), np.float64(77.73), np.float64(76.88), np.float64(74.88), np.float64(74.69)]",success,
pants_shorts,사이드라인 버뮤다 스웨트 8부 팬츠 블랙,쇼츠,"['사이드라인 버뮤다 스웨트 8부 팬츠 블랙', '투턱 와이드 버뮤다 반바지 [블랙]', '버뮤다 하프 워크 데님 팬츠_Black', '원턱 버뮤다 스웨트 반바지 - 다크 블루', '하프 캠프 팬츠 블랙', '미니멀 원턱 하프 스웻 팬츠 블랙']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(99.48), np.float64(91.62), np.float64(87.58), np.float64(86.83), np.float64(84.41), np.float64(83.29)]",success,
pants_shorts,세이지 그라데이션 쇼츠,쇼츠,"['세이지 그라데이션 쇼츠', '레터링 데님 숏팬츠(Indigo Blue)', 'Double cable knit pants - Grey', 'Pintuck short pants _ white', 'Peach Cotton Short pants - Black', '[-7cm 숏버전 추가] 데님 워크 팬츠_진청']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(97.08), np.float64(78.69), np.float64(77.79), np.float64(76.28), np.float64(76.08), np.float64(76.04)]",success,
pants_shorts,스프린터 숏 팬츠 - 오렌지  IM9438,쇼츠,"['스프린터 숏 팬츠 - 오렌지  IM9438', '우먼 플로피팬츠-엘로우', '나일론 쿨 썸머 베이직 숏츠', '하이퍼드라이 메쉬 경량 러닝 팬츠 TM-MBH43', '[DE LUXE] 플렉서블 밴딩 반바지 DLX1316 (5 COLOR)', '플로피 팬츠 _ 민트']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(99.08), np.float64(68.23), np.float64(66.09), np.float64(65.04), np.float64(64.05), np.float64(63.81)]",success,
pants_shorts,슬럽 데님 쇼츠  스카이 블루 (324725DPCQ),쇼츠,"['슬럽 데님 쇼츠  스카이 블루 (324725DPCQ)', '밴딩 쇼츠  블랙 (354725MB25)', '벨티드 코튼 쇼츠  블랙 (354725MB15)', '리넨 쇼츠  베이지 (354625JQ1A)', '세이지 그라데이션 쇼츠', '베이직 숏 팬츠 AP2WP462']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(97.71), np.float64(79.51), np.float64(78.04), np.float64(77.78), np.float64(75.5), np.float64(72.29)]",success,
pants_shorts,시그니처 와이드 스웨트 하프팬츠_블랙,쇼츠,"['시그니처 와이드 스웨트 하프팬츠_블랙', '미니멀 원턱 하프 스웻 팬츠 블랙', '원턱 버뮤다 스웨트 반바지 - 다크 블루', '투턱 와이드 버뮤다 반바지 [블랙]', '사이드라인 버뮤다 스웨트 8부 팬츠 블랙', '하프 캠프 팬츠 블랙']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(98.23), np.float64(84.62), np.float64(83.47), np.float64(82.81), np.float64(80.98), np.float64(80.91)]",success,
pants_shorts,시에라 숏 MENS NAMAP751101,쇼츠,"['시에라 숏 MENS NAMAP751101', '크레도 숏 MENS NAMAPKR6H', '퀵 드라이 2in1 7-inch 쇼츠 [블랙]', '하프 캠프 팬츠 블랙', '나일론 쿨 썸머 베이직 숏츠', '코튼 숏팬츠 라이트그레이']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(99.5), np.float64(85.48), np.float64(73.51), np.float64(73.45), np.float64(73.03), np.float64(73.0)]",success,
pants_shorts,에센셜 골지 숏팬츠_BLACK,쇼츠,"['에센셜 골지 숏팬츠_BLACK', '[4color] 시그니처 코튼 숏팬츠 MDPT052', 'G CLASSIC RIB SHORTS (BLACK)', '유니언잭 골지 쇼츠 블랙', 'Peach Cotton Short pants - Black', '니트 마이크로 쇼츠_네이비']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(96.96), np.float64(69.69), np.float64(69.56), np.float64(67.8), np.float64(66.24), np.float64(65.27)]",success,
pants_shorts,여성 경량 우븐스트레치 숏팬츠,쇼츠,"['여성 경량 우븐스트레치 숏팬츠', '버뮤다 쇼츠 1147 블랙', 'SPORTY MESH HALF-PANTS, GREY', '유틸리티 메모리 스트링 카고 숏팬츠_검정', '게더레이지 치노 웨스턴 쇼츠 블랙', '코튼 숏팬츠 라이트그레이']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(98.61), np.float64(85.32), np.float64(79.33), np.float64(79.09), np.float64(79.0), np.float64(78.57)]",success,
pants_shorts,우먼 플로피팬츠-엘로우,쇼츠,"['우먼 플로피팬츠-엘로우', '플로피 팬츠 _ 민트', '라이프 우븐 숏팬츠 1111 라이트블루', '코튼 숏팬츠 라이트그레이', '쥐 로고 쇼츠 - 핑크 #1', '나일론 쿨 썸머 베이직 숏츠']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(98.84), np.float64(86.25), np.float64(77.18), np.float64(76.61), np.float64(75.49), np.float64(75.01)]",success,
pants_shorts,원턱 밴딩 버뮤다 데님 쇼츠 [미디엄 블루],쇼츠,"['원턱 밴딩 버뮤다 데님 쇼츠 [미디엄 블루]', '원턱 버뮤다 스웨트 반바지 - 다크 블루', '버뮤다 카펜터 숏 데님팬츠 밴딩 딥 블루', '버뮤다 하프 워크 데님 팬츠_Black', '투턱 와이드 버뮤다 반바지 [블랙]', '하프 캠프 팬츠 블랙']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(99.34), np.float64(87.75), np.float64(85.78), np.float64(85.58), np.float64(82.33), np.float64(81.39)]",success,
pants_shorts,원턱 버뮤다 스웨트 반바지 - 다크 블루,쇼츠,"['원턱 버뮤다 스웨트 반바지 - 다크 블루', '원턱 밴딩 버뮤다 데님 쇼츠 [미디엄 블루]', '버뮤다 하프 워크 데님 팬츠_Black', '투턱 와이드 버뮤다 반바지 [블랙]', '사이드라인 버뮤다 스웨트 8부 팬츠 블랙', '버뮤다 와이드 원턱 카고 스웨트 쇼츠 [카키]']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(99.25), np.float64(87.95), np.float64(87.47), np.float64(87.44), np.float64(86.2), np.float64(85.86)]",success,
pants_shorts,유니언잭 골지 쇼츠 블랙,쇼츠,"['유니언잭 골지 쇼츠 블랙', 'Peach Cotton Short pants - Black', 'Double cable knit pants - Grey', 'CREPE ZIPPED SHORTS', 'G CLASSIC RIB SHORTS (BLACK)', '미니멀 원턱 하프 스웻 팬츠 블랙']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(99.68), np.float64(84.13), np.float64(80.63), np.float64(79.75), np.float64(77.38), np.float64(76.47)]",success,
pants_shorts,유틸리티 메모리 스트링 카고 숏팬츠_검정,쇼츠,"['유틸리티 메모리 스트링 카고 숏팬츠_검정', '버뮤다 쇼츠 1147 블랙', '게더레이지 치노 웨스턴 쇼츠 블랙', '[24SS] LKS23353올리브 사이드 아웃포켓 하프팬츠', '메타 엠보 반바지 MW3ML260', '여성 경량 우븐스트레치 숏팬츠']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(99.48), np.float64(87.42), np.float64(81.66), np.float64(81.35), np.float64(80.86), np.float64(80.65)]",success,
pants_shorts,쥐 로고 쇼츠 - 핑크 #1,쇼츠,"['쥐 로고 쇼츠 - 핑크 #1', '테리 쇼츠(IVORY)', '2NDUP 베이직 숏팬츠', '우먼 플로피팬츠-엘로우', '여성 경량 우븐스트레치 숏팬츠', '메타 엠보 반바지 MW3ML260']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(99.08), np.float64(80.61), np.float64(77.43), np.float64(75.98), np.float64(75.76), np.float64(75.08)]",success,
pants_shorts,진주 퀼팅 숏 팬츠(블랙),쇼츠,"['진주 퀼팅 숏 팬츠(블랙)', 'Peach Cotton Short pants - Black', 'CREPE ZIPPED SHORTS', 'Double cable knit pants - Grey', 'Black White Point Button Short Pants', '유니언잭 골지 쇼츠 블랙']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(99.46), np.float64(73.32), np.float64(70.5), np.float64(70.22), np.float64(69.78), np.float64(68.4)]",success,
pants_shorts,칠리 라이트 숏  바바나즈,쇼츠,"['칠리 라이트 숏  바바나즈', '시에라 숏 MENS NAMAP751101', '플로피 팬츠 _ 민트', '코튼 숏팬츠 라이트그레이', '라이프 우븐 숏팬츠 1111 라이트블루', '[여성] 블리스블렌드 쇼츠_민트 VR24332015']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(96.65), np.float64(69.24), np.float64(67.63), np.float64(65.77), np.float64(65.05), np.float64(64.91)]",success,
pants_shorts,코튼 숏팬츠 라이트그레이,쇼츠,"['코튼 숏팬츠 라이트그레이', 'Deep One Tuck Sweat Shorts [Grey]', '버뮤다 쇼츠 1147 블랙', 'Deep One Tuck Pigment Sweat Shorts [Charcoal]', 'ASI 에센셜 버뮤다 스웻 팬츠_피그먼트 그레이', '원턱 버뮤다 스웨트 반바지 - 다크 블루']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(99.34), np.float64(85.93), np.float64(85.21), np.float64(85.13), np.float64(83.9), np.float64(81.6)]",success,
pants_shorts,퀵 드라이 2in1 7-inch 쇼츠 [블랙],쇼츠,"['퀵 드라이 2in1 7-inch 쇼츠 [블랙]', '하이퍼드라이 메쉬 경량 러닝 팬츠 TM-MBH43', '여성 경량 우븐스트레치 숏팬츠', '[남성] 퀄리파이 런 쇼츠_블랙 VR14331010', '시그니처 와이드 스웨트 하프팬츠_블랙', '[2PACK] 데일리 트레이닝 나일론 쇼츠']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(99.23), np.float64(80.49), np.float64(77.94), np.float64(73.67), np.float64(73.5), np.float64(73.49)]",success,
pants_shorts,크레도 숏 MENS NAMAPKR6H,쇼츠,"['크레도 숏 MENS NAMAPKR6H', '시에라 숏 MENS NAMAP751101', 'MAN 버뮤다 쇼츠 JAROD Open Gray 77060596', '사이드라인 버뮤다 스웨트 8부 팬츠 블랙', '하프 캠프 팬츠 블랙', '게더레이지 치노 웨스턴 쇼츠 블랙']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(98.64), np.float64(84.47), np.float64(74.29), np.float64(72.35), np.float64(72.2), np.float64(71.35)]",success,
pants_shorts,테리 쇼츠(IVORY),쇼츠,"['테리 쇼츠(IVORY)', '쥐 로고 쇼츠 - 핑크 #1', '4플리츠 반바지(아이보리)', '메타 엠보 반바지 MW3ML260', '우먼 플로피팬츠-엘로우', '2NDUP 베이직 숏팬츠']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(96.46), np.float64(81.19), np.float64(76.31), np.float64(74.62), np.float64(73.04), np.float64(72.53)]",success,
pants_shorts,투턱 와이드 버뮤다 반바지 [블랙],쇼츠,"['투턱 와이드 버뮤다 반바지 [블랙]', '사이드라인 버뮤다 스웨트 8부 팬츠 블랙', '버뮤다 하프 워크 데님 팬츠_Black', '원턱 버뮤다 스웨트 반바지 - 다크 블루', '미니멀 원턱 하프 스웻 팬츠 블랙', '버뮤다 와이드 원턱 카고 스웨트 쇼츠 [카키]']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(98.98), np.float64(91.84), np.float64(87.53), np.float64(85.17), np.float64(83.59), np.float64(83.27)]",success,
pants_shorts,트라이앵글 47-01_BBP,쇼츠,"['트라이앵글 47-01_BBP', '트라이앵글 47-01_GWP', '트라이앵글 하드코어_GWP', 'SPECIAL I_BWP', '게더레이지 치노 웨스턴 쇼츠 블랙', '버뮤다 쇼츠 1147 블랙']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(96.59), np.float64(90.95), np.float64(85.88), np.float64(83.8), np.float64(73.16), np.float64(72.06)]",success,
pants_shorts,트라이앵글 47-01_GWP,쇼츠,"['트라이앵글 47-01_GWP', '트라이앵글 하드코어_GWP', '트라이앵글 47-01_BBP', 'SPECIAL I_BWP', 'Deep One Tuck Sweat Shorts [Grey]', '코튼 숏팬츠 라이트그레이']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(98.01), np.float64(92.81), np.float64(89.71), np.float64(78.98), np.float64(71.19), np.float64(69.34)]",success,
pants_shorts,트라이앵글 하드코어_GWP,쇼츠,"['트라이앵글 하드코어_GWP', '트라이앵글 47-01_GWP', '트라이앵글 47-01_BBP', 'SPECIAL I_BWP', 'Deep One Tuck Sweat Shorts [Grey]', '코튼 숏팬츠 라이트그레이']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(100.0), np.float64(93.42), np.float64(86.26), np.float64(83.78), np.float64(74.82), np.float64(72.91)]",success,
pants_shorts,패치자수 버뮤다팬츠,쇼츠,"['패치자수 버뮤다팬츠', '투턱 와이드 버뮤다 반바지 [블랙]', '원턱 버뮤다 스웨트 반바지 - 다크 블루', '사이드라인 버뮤다 스웨트 8부 팬츠 블랙', '코튼 숏팬츠 라이트그레이', '시그니처 와이드 스웨트 하프팬츠_블랙']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(98.43), np.float64(76.49), np.float64(76.32), np.float64(76.2), np.float64(74.5), np.float64(73.4)]",success,
pants_shorts,플로피 팬츠 _ 민트,쇼츠,"['플로피 팬츠 _ 민트', '우먼 플로피팬츠-엘로우', '코튼 숏팬츠 라이트그레이', '라이프 우븐 숏팬츠 1111 라이트블루', '나일론 쿨 썸머 베이직 숏츠', '여성 경량 우븐스트레치 숏팬츠']","['쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠', '쇼츠']","[np.float64(98.89), np.float64(86.63), np.float64(80.52), np.float64(78.96), np.float64(77.25), np.float64(76.1)]",success,
